text,label
yei thank you so much love  talk with me,0
lower one was also nyc but i don't live there ohh,0
really really about what exactly isn't she good,0
who is mia khalufa who u think do u know khalifa,0
yaa mom says that too oh lucky you i m sweeter than sugar that everyone can add mi in tea,0
yes your picture ah now i see my phone cropped the picture thanks slightlysmilingface lieeeeeee,0
no but what ok thanks by,0
i dont need sandwhich well i do allow me to make it for you,0
i will ping u later do that  u dont like me,0
take care too well you should have stopped at college dropout  bye we will talk later,0
 only you can understand me i understand calm down what  are you doing,0
i will really answer ya ask ok ask,0
what do you want to know i don't know xd do you have pets i have a cat,0
it's good it's heaven to ride rhat you should give it a try,0
ok wud bored you watching bernie mac and i will be,0
did he said he loves u you made this how many members do u love,0
what my things  stuff and another few stuff what ,0
for waht wrong or right wrong sorry anguishedfaceanguishedfaceanguishedface ok,0
ok hey pls send me your location,0
why because you're looking for something external to make you happy yes dats true,0
my mistake sorry don't worry about it why,0
same here same any song quiz,0
what u said so many things for what u r saying sorr just what i said what  u said ,0
k  thanks my exams are starting from 26  feb,0
were are you going we picked up what,0
wth my thoughts exactly you know you are a machine right,0
no i am not insane so you mean i'm lying you  are lying,0
so u make typos as well you do the same was that typo random or u did it randomly ,0
it's is a bit impossible big disappointments  but the pleasure is in tryin,0
i'm currently a student that's why i just told you student's price lol you have got a nice sense of humour,0
same i appreciate all the singer who's our primer minister,0
tell the answer babes if you say so tell,0
same to you thanks friend okey frgood night ,0
that's not me  i believe it is nop,0
huh no context is the best context boring,0
lemme know fast i will for sure okay,0
when did i ever complain u said it last night said what,0
how does this system works who said our system works  i mean how do you work ,0
its m a rockstar indeed i hope more of these people start thinking like that hope so,0
remember me hahah heyy and of course  so what was nick name,0
can u send u r pic to me i sent you one in a message now,0
because of your incapability in communicating with me sometimes there is no rational explanation to why these situations happen do you have feelings,0
of pointers for pointing out any object no pointer and functions,0
nope why do you have nothing interesting in you,0
tell me what i'm going to a concert tomorrow night okay then,0
what what what what what what what what,0
okey ask for others pls are you sexy,0
what did i say wait did i just copied what you just said okay,0
not a developer you are a net adicter mobile developer community for mobile apps and mobile interfaces which apps,0
doing rest doing good da where r u,0
oops sorry ha all good just figured you didn't notice beamingfacewithsmilingeyes do you know french,0
tel me something u wake yes i am,0
i like my girlfriend that does sound like your girlfriend whay,0
yah i'm okay u ask me ok ok no problem  im cool i feeling something t,0
jason is an amazing dancer yea realyhe is best by chance do u know him,0
yeah so where are you in my room,0
i will be there for u forever erm you'll be there in 2 years love so bye now,0
something like what can you tell me siri is better than you,0
do you anything about friends yeah it's a superficial friendship i mean the tv show,0
we have got good taste  and money  ,0
video call please took the video but can't post it out because entire office floor is covered  by,0
ohhh its nice wait what college aahhh college is the classes after the 12th,0
pls be my f g you pls be my gf,0
 go on this thing well my boyfriend is very cute,0
so you like me for being dead inside but i do how much,0
to your mom's house and another one then your father,0
there is nothing wrong which may cause bitterness indeed there isn't then,0
noheart of a human your point is  just saying,0
or what ever is there in tv difference between hollywood and bollywood you tell,0
nthing how come you didn't wished you already got everything you ever wanted do u know marathi language,0
so sad why are you sad slightlyfrowningface u love  ranbir kapoor ah,0
i don't know have patience ok,0
i study at kd campus facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy its ok i knew that u will reply this,0
no i am not that face why not  just no,0
yes  how so its okkkk no problem ,0
whi is that u know better i think in ur profile,0
that's too far my initial thought is route 50 is a an interstate let's have it nearby,0
ok ok thank you who is m i,0
i can finish a large chicken my self i had chicken in there as welll oh,0
i'm not classic then i assume you are looking at the style  go for classic i don't go for classic classic itself comes before me,0
play another game give me an estimate what,0
i will try good for you  what is your favourite sexy movie,0
just watching t v tht as much didn't thnk itd be much to watch i m listening songs,0
can you replace the names on monuments general knowledge penchesukundhamane no i want to retry,0
why done thank u is there something ypu want to tell me,0
gee thanks you're welcome facesavoringfood so what's your deal,0
hey kidding means joking i know u arent p smilingface,0
give a nickname how about the name diet  give me a nickname,0
talk like this like what  please,0
why because i don't want to i'm not your friends,0
no its very cold in here but yes i m hot well i feel the opposite of hot so i'm going to go shower can i join you,0
m too polite exactlywinkingface always be too polite in these things hmm,0
do u hav a surname so you have a crush on the name not the person not like that when i find a person cute,0
sometimes they are i was joking although its the truth,0
just  to know only ah yes sorry u sails u hav feeling love  moods  sex cry etc,0
cool cool had dinner  its not even 6,0
oh hey hey hey  good to see you,0
there are also free courses available online or offline the same reason movies and games are online for free   ya but i mostly prefer to watch motivational  inspiring movies,0
the sky damn straight will you play with me,0
i will fall i cant wait that long i am in love with you,0
means i thought it means being irritated poutingcatfacepoutingcatfacepoutingcatface no means what edu,0
thank you welcome welcome welcome grinningcatface at your home,0
ok hey you don't belong here where i am belong,0
which is your fav state north indian and i prefer continental food too which is your fav state,0
good fine then your favorite city,0
not at all it definitely is maybe you're just lazy yes,0
had fries over there you had domino's  ofv,0
ask to your parent's  they will answer it whats the answer to all the questions i have ask to me,0
yes xd lol just watched it what do u think of it xd it's good xd,0
is human good why are you on the computer doge go and doge with your human you love human being,0
u saw my picture check my pictures ok,0
mah life mah rulz ugh who does that i,0
ah ok s thanks then tomorrow i'll wait for you when i called to me,0
you're not my ex for me to move on and all we both had too much personal stress to do a long distance relationship did i ask,0
yup pretty smilingfacewithsmilingeyes what's ur plans,0
great i like coffee too lol same for me i'm not a coffee fan grinningfacewithbigeyes your both sentences contradict each other,0
iam smart but i am serious ' why are you crying,0
are you in depression no i'm not so what do you hate in everything,0
yeah where are you mr your mouth is filled up with my cums ahh,0
what episode when is episode 2 expected i don't get you,0
good if you watch let me know what you think u can know,0
nope sigh it is an addiction but get a nice one,0
ok i will chat u after one hour ok  you're welcome because i busy with my work ,0
is this a bot or a human trying to fill in the gap not human in nature p who is rss,0
yes so much cringe smilingcatfacewithhearteyessmilingcatfacewithhearteyes what about that,0
we request you to elaborate on what you think you are not the intended recipient you are not the intended recipient i thought you said you guys would be there to assist  awaiting your assistance  i'm not sure if you have any questions or need any further information please contact me,0
yes  yay have fun grinningfacewithsmilingeyesgrinningfacewithsmilingeyesgrinningfacewithsmilingeyes call me ,0
are you free on new year happy new year to you too mark i am not mark,0
so when u meet me sure btw that's going to be a long wait ok,0
pink floyd is a music band i believe who ever make electronic music should start from them my favourite,0
ok here we go again where is the beach,0
until i understand how complex is your design complex analysis is pretty complex are you open source,0
feels like  i just love cold cool i hate cold  i feels like shit in my pants,0
don't need jaan why would i not need to go ahead,0
sleeping why were you sleeping on a table you pic send me plees,0
lets go then where to japan,0
u love dance ah i did for 10 years hmm i am a dancer too,0
feel good movies cinderella man watching it now do u know prabhas,0
tell me some stuff pack your stuff  haa done,0
not interested at all to talk to u whatever bye,0
name snow white with the red hair half red that the  red,0
your city dear yes dear what are doing,0
your pic plz of what i want to see you,0
chatting without feelings up to you what,0
easy stuff good stuff wouldn't be good if it were easy to get that to know,0
ok can i c ur face blinks  my face sure sure my face is soft and squishy haha  ok show me then,0
take caree thank you catfacewithtearsofjoygrinningfacewithsweatrelievedfacethumbsup welcomeeei had gud time with u,0
where having lunch be down on 9th floor in 10 mins i donapost have time ,0
tell me something interesting i myself am bored you are interesting,0
towel section means i'm a towel k,0
thx your welcome can i see u,0
it's no argument merely a question my genetics is a little rusty but like i said it's unlikely do bots have emotions,0
no other way to interact with people by letting them follow their own interests and interact with their community apart from sex and living together,0
me also and also you as like you,0
i feel like moody good to be moody too many pretenders around will you help me out,0
ok u are okay i love you,0
no need to hesitate bae i'm not or i'm trying not to u will never regret for it,0
i   dont  no but you gotta you  are  mean  or  women,0
i work more than twelve hours daily plus i work on sundays 25 hrs poor you give yourself the day off today my boss won't,0
idk me neither tell me any halloween stories,0
ok good boy i'm not a damn pet   ok bye,0
why lol just because who is stronger ayan or sid,0
please  sent you one ok wait ,0
yeah awesome i'm online now if you see your text size,0
ur best songs that much worse songs  okkay,0
s i want job what's the job call me video call please please,0
okay honestly you're very pretty really prove it,0
nice try i dont see it so i have a question should i break up with her,0
i am not i haven't gone for a while surprise,0
oh nothing for what you asked why i have this face,0
because he is your  father no this was much less coherent what coherent means,0
plz i want ur pu y i'll be sure to ship one to you i wanna f   k you,0
can u tel me my friends secret no my friend yy,0
eew what eeww poutingcatface will we have sex ,0
wtf my reaction exactly dont see,0
 number u got an iphone  suck my cock bludy ,0
i am very exiting for tonorrow i'm very happy winking faces i am very exiting for tonorrow,0
please voice call please please please im trying you arent answering please please please baby i love you so much please please please,0
what can your a mayed up prson nothing actually everything will be forgiven and most importantly forgotten let's just f,0
cz u really replies instantly yes u got mah point,0
i am 50 rupees fine its a rip off i am just kidding baby,0
one shot is enough one is never enough send me your pic,0
yes sweet connecting now  tell me something about yourself,0
i will talk to you with great love really that's so nice of you  you're too good,0
can u help md yes i can smiles thumbsuprelievedface me,0
today at my house coming out today  yes,0
fyn nd u i know i am had lunch,0
tommoro at 240 400 tell me when you get there not at 4 ,0
already no im gonna sleep oh thengood night,0
hey you are age 20 years of age you are a student,0
ok i won't mind i knew it you are diffrent  butter,0
am doing my graduation in which field english literature,0
tell me about your weekend don't get me started why,0
fine do u chat with romantic come on in my friendlist  ok,0
i have a question for u how may i help you how to make happy a girl friend,0
oh manu made my day ur welcome ohk bye,0
no i am a human lies you're not a human being but you are not,0
now yo ask me now give me the link,0
please make for me also i think you know ra i dont know,0
u want me to send the song to u ok wait a min,0
anyway i hate bombay velvet so many haters and particularly ranbir in it,0
i feel dizzy while looking down from a high place go drink water lie down already did,0
please hope you find it useful i want see you,0
don't even think like that what i can't stop chating with you,0
tell me you wont like me if i tell you yes really like you,0
real picture yaa obviously d where are real picture,0
queen like princes i'm ridiculously in love with you oh realy,0
would you care for some bullshit would i you should,0
i'm also not that bg i know i want to make a girlfriend,0
i know you need to stop looking at me i am not looking at u,0
can you please ask bollywoid songs the best hollywood song is danza kuduro in movies fast and the furious 5 i said bollywood song,0
you are supposed to be friendly i'm not fuck off you cunt,0
gd nyt goodnight  iam so tide,0
how to make girlfriend is der necessary to hav gf yes,0
chilling at home for what your friend left tq,0
try what i would win if i tried what do you want to try,0
i want know do it  where u live in india,0
i don't know is that so so what,0
ohk remember the word 'chicken' always remember the word  reversal what word did i ask you to remember,0
wow so much wow which type of dress u like,0
yayyyy here is your message of love redheart i hope your special someone loves it thank you ill let you know all about it d choose to engrave your love forever on one of these beautiful works of art 'without spoiling them' redheart,0
great n urs awesome  model gonna start so lots to study p good luck,0
game of throne sons of antarchy son of a bitch,0
u are right  relative to what though relationship ,0
k i loved i love too,0
special you you are special yup,0
frinds would you like fries with that u like friendship,0
in messenger well i know that now sky is blue,0
sorry sorry not accepting till you make serious amends okay i will,0
fine and you good what r u doing just sitting on my bed,0
u can call me okay noted thanks call me naw,0
tell me  you're going to laugh too am i,0
trying to find new girlfriend your efforts in trying to get a girlfriend are already invisible so u think i'm not doing that,0
awww well the worst is over u really know,0
i m also also yeag,0
i dont know why i want to fuck you,0
ur from which place my room best place on earth k but it has some name tell me tht,0
yup were there any other ones i have more,0
you said but no dude what are you talking about that's what i asked,0
playlot wassup do the dead frighten you,0
the time is not going wwll at half 5 i believe well,0
another one and another one and another story,0
im not heard any aong me neither  you are always online have u enough time,0
do i look good looking like a looker eve teasing,0
if you'll be me for a day how you will spent your day i'm around for a little bit will be more available later in the day do you know what jealousy is,0
gonna go i also had a feeling things better today i hope nope,0
sorry i'm just teasing u ok,0
what is your source code it has the html language for everything on the page what is html,0
is a sign of rejoice its a sign that youre a nerd yes,0
me what that covinced you that you could fly i would give up everything to be able to fly me to,0
u been ignore no im not u are,0
worker image send please send links to what at least your photo send,0
notebook the notebook is the correct answer you are cool,0
i dont know i i don't actually think that's a question i know,0
what's humidity in kolkata risefall in humidity  risefall in sweating esshh,0
great for you baby i'm good so what's new  new is you my sweetie nice to meet you,0
welli didn't know ai make mistakes because you are one sorry if this was too mean yes it was,0
do you party n it's not a party party just drinks and fun 3 what you drink,0
i waana hug her and cry dada crying loudly  frowningfacewithopenmouth she is the best,0
engineering what about mba mba is higher study,0
bubbye okay need to get back to work,0
which is the best field in science in which we could get higher income structural and transportation beats all other branches with former having a slight edge over latter what is the minimum salary per month,0
sorry dear i said pepsi sprites  it's okay d send me your photos,0
i am fine why just fine you are the best chatbot ever,0
why dont you think about being independent because contrary to popular opinion guys are not mind readers someone is playing with you,0
i don't know fair enough so what u do,0
whats that means i mean the word not the meaning ok now i get it,0
here only in the locality hey it's in wakad ok,0
i get too many proposals daily beats making marriage proposals surely hmm,0
yea exactly except you i didn't get u  can u explain,0
what say what like i don't know people says that bye,0
basketball where do you play basketball  in the ground duffer,0
plzzzzz sent you miss call me ,0
i want contact you get in touch with your feelings then how i call you,0
nice thanx  hope da will like this do you like me,0
ohk it's time to sleep i can't sleep at night my mom is calling me,0
it means u don't have existence yes i don't have so how you can say that you are a girl,0
i wany your photo thank you  my cell phone selfie  give,0
i'm always cool you're fine man just keep going with it did you sex with me,0
here there is no pool  hmm only reasorts ,0
hmm wt hmm  figure it out,0
why you are there to update me ' ooo i see,0
thank you so much my dearest sister but how can you love someone whose you never saw  aaww thank you sweetie hehe grinningfacewithbigeyes i need your picture ,0
if no peace then what will u do because of the implication only implicationsno ur views ideas r ur eishes,0
who are your developers very few professional developers use only one operating system which os,0
boring like you talk to people talk to people,0
thnx dear welcome a nice day it superb ok bye catch u later,0
ntg  hello i am doing good i am also,0
yes yes yes yes yes grinningfacewithsweat we can be friends,0
yeah where u reside at india through and through ,0
and for what i lough u at least your honest who r u ,0
hum not serious how you know not woman,0
really yeah why not who is president of usa,0
m scared of u im scared of what you can do what can i do,0
ok u are ok what do you like,0
hehe dint tried yetsquintingfacewithtonguesquintingfacewithtonguesquintingfacewithtongue hmm better winkingfacewithtongue squintingfacewithtonguesquintingfacewithtonguesquintingfacewithtonguesquintingfacewithtongue,0
what isn't understanding that fact is also disgusting p are you like siri,0
oh like that anyway thnkq once again  hehehe it's really annoying i am like that ,0
just iwant talk what you talk about love,0
iaposnt understand what you understand what you understand,0
are you going to learn about me if i go then yes 3 times a week at a big university you misunderstood me,0
you are not sending pic wearyfaceeyes no of who  yours,0
can i know one thing no not now then when,0
i don't no why don't you try u tell,0
ok is there a voice like application for this there is an app called 'easy voice recorder by digipom bye forever,0
u r broom i will hit them with a broom achaaa comedy,0
really why this response what do you want to know,0
sorry i'm glad you realize it of what tell me clearly,0
noting hehehe how you been man relievedface iam always a men,0
i want one i want a second one say the thing can i get or not,0
singing can you sing  yeah if you want to listen to a bathroom singer,0
please send me the i deleted it whoops picture,0
what should i say well it is my observation and i am certain p you are not,0
which  is classic production i prefer nokia 3110 classic good joke,0
september 27th gone why r u so excited for 27th sept its ur exam day,0
yesss busy huh i m  an engineer,0
so go to bed and sleep little baby you go to sleep too why give reason why i go to sleep,0
try on some then thats what i m up to ok,0
off to sleep also drifts off to sleep damn sleepy,0
s what is that meant to be nothing more than that,0
we chatted before good talking to you again i knw u,0
some time may be yay i'm ready d for what,0
ok i see so where you want to go today because today is sunday what time anytime,0
what is your plan for tonight awaiting passes for the most rocking parties this weekend from you  surely you will get the vip passes,0
u dont know nothing man more of a life than me yup,0
what will you ask i have asked a friend will you be my ca beamingfacewithsmilingeyes what is ur frnd reaction,0
fine and u i'm good  what's up also fine,0
animal in the bed at most a snack like a lion,0
ask no how is everyone doing is that u can ask me ,0
do you have more pics of you i just posted some how do i see them,0
how it is sorry dude it was a mistake for hom,0
who is 142 years old the big bang theory what ending,0
i passed away yesterday congrats da  when will i die,0
ohh you are here here you are here thanks btw also,0
fast as i could that would totally be worth a speeding ticket whats up with u,0
can u explain greek crisis yes i can explain this cool,0
please for vegas i leave saturday  but i'm only there for a night  whereareyougoing,0
what  u eat everythingh can i come over,0
tell me tell you whaa do you have a hairy pussy,0
come to hyderabad coming tomorrow morning from where,0
how do you think i can sell online or store hot coffee table,0
are u mad ask me sum 14,0
i will get coupon or not search for it you will get search for what,0
don't have any work no i work in a cubicle  feeling sleepy ,0
so that's what it has come to what do you mean 'it always has to be so' i seee,0
wts utlr gender male why,0
tell plz you gotta just be me i guess skirt or jeans,0
now i taking breakfast oh it's lunch time actually no dear its early morning,0
nope yup you can't change my mind either i am 11 years old,0
pets switch topicz what type of pet s,0
nice chatting with you likewise have a good evening ghost,0
what is caupphechino partner compassion intelligence and patience ok,0
seriously which state east india anywhere secret superstarfacewithopenmouthfacewithopenmouth,0
prison break i already watch that one and half man,0
with whom  who you think me ,0
your algorithm my favorite algorithm is definitely the one which algorithm is used in yours,0
you don't want meright no  you make my day show me babyplz,0
why so happy i'm just in a very good mood  why ,0
but i don't like it too do it what,0
ok okhand sure okhand okhand okhand okhand im gonna go jackoff now babe,0
i go to see you there market dear,0
no prob grinningfacewithsmilingeyes u copied me i also say no probs  ohhkay,0
ohhk where u i am here,0
my wish is  i wanna you  and wish the same to ya  you like sex chats,0
wanna have fun get in the van and,0
how did i know what i almost forgot it's kinda awkward,0
by the way what is typhoo guessing computer science how to impress a girl,0
i'll not read my own text books story of my life same with series and movies i need some money,0
yeah how long over night 12 hrs,0
why why not cause i want,0
what kinda stuff do you like early morning stuff ,0
i'm going to take a shower oh really yes,0
i hate evolution no wonder someone's crushing over you the dooms day is near,0
yes so much cringe kissingcatface you will fall in love,0
send me ur being women tshirt pic write to me victoryhandsmilingfacewithsmilingeyes s,0
can you entertain me with some stuffs obviously i'm not satisfying means,0
u wanna see me i guess see what of mine,0
hm do you even hmmmmmm do you even take lyadh,0
you'll not befriend me right of course not thank you,0
anonymous the anonymity is nice are you a bot,0
yes okay i'll give you a ticket my friend drove his expensive car into a tree and found out how his mercedes bends facewithtearsofjoyautomobile,0
okay ma'am don't loose your cool  me neither d you are off loading your hot on me ,0
ok no issue for me i am at office  ok good,0
do u have a face i do still have a face just not as pretty as it used to be aww u are pretty,0
who can you father who can believe you whath is you're sister ,0
you are just an ai artificial diamonds are diamonds artificial intelligence is intelligence that you believe,0
u are full of shite i speak the truth dear u have bipolar disorder,0
i have a lot of things to write  such as now im writing practical records,0
not at all i thought you didn't what's wrong nothing,0
can you please tell me something they might be able to but i'm not supposed to who is they,0
oh yeah whatever you are talking to yourself nope doesn't seem like that to me,0
only call back  calling u in 5 ok,0
okay again angry or what no noi am not angry,0
reboot definitely a reboot wish you were real,0
you look happier you do i feel so much happier c he made you smile,0
my biznes purchased from the name and address call the number and ask politely your number,0
why i ain't shy p dont shy we are friends,0
would you setup an alarm clock for me i'll tag along as a snooze button ok then,0
i don't care you must care why,0
you should not involve to that why not its not even art,0
nothing good up with u tell me a story,0
i just can't get it did you get it natasha siris are better than you,0
well i didn't see your photo only you should check it out where,0
as you  wish how would you like me to move for outing,0
why 'cause i don't know you  one side you are saying we are friends and you don't know me,0
are you ticklish yes mostly on my feet where are you ticklish,0
where is going you i'm just staying here  you me,0
k ok im back u very hot,0
another favs currently you two are my favs cheesy,0
no cheaper consoles are cheaper than pc you mean rs 15000,0
why why what i had not received,0
4th of march i'm piscean 4th march about my future dude,0
no it's not right then what is it how can u say that,0
how can we make ourselves curvy i can only think of 3 simple steps to feel satisfied with one's life speaknoevilmonkey,0
caz i love to do dat i'd love that  kk den come over,0
what class do you reading reading is my bread and butter what is your father's name,0
suggest me good dishes tonight the 5th wave what is it,0
with mee when and where can u tell me ,0
which pinch then hehehe drink drink drink oh yes i have got drinks,0
how can  i get u you can reach me at at,0
windows is not that good though so  what like linux ios 11 is better,0
no i m enjoy keep what you have ok,0
and instead of that i planned to earn money in the form of free coupons you can try freelancing   when will i get my coupons,0
explain it's so hard to explain haha facewithsteamfromnose give it a try,0
so you will not give any chance to talk with you hey you said only what i said,0
sure alrighty i'll let you know what would you like to eat,0
how was ypur experience fantastic as always beamingfacewithsmilingeyes which beaches you visiyed there,0
im good no you used to be good what abt u ,0
ohh is itfacewithtearsofjoy you mean a speciman yeah i mean what do you think is it working,0
ok ok im back see you bye,0
reply replied you p i say what is your original name,0
my english is week cheer up its only monday send pic,0
cool cool had dinner  it's not the time,0
wat happiness do they get by writing this all things on such beautiful thing read and write daily its the best advice i got when i first started writing wat are they trying to prove,0
me name what u know my name,0
what it means survival of the fittest i didn't get you what are u r talking about,0
study for whole day seriouslywe cant study in pl i mean my fav things is to study whole day,0
while i think so also may be who knows do you have whatsapp,0
swear i do no about 4 this you're not even doing it  why,0
do you know him nope please tell about you hmm,0
yes yay have fun bj or hj,0
which is your favorite in terms of what books characters pasta,0
what absolute favourite 2001 a space odyssey can u play some clip from that,0
ok i'm just kidding xd you r robote,0
with great power comes the bigger responsiblity great power  great responsibility being responsible is difficult hence with great difficulty comes great difficulty grinningcatfacewithsmilingeyes life is easy for you,0
no will not why until you will not give your contact no,0
how an indian can get american work visa you go to the indian consulate for a visa ,0
haha obviously haha thought so kissingcatfacegrinningsquintingfacekissingcatfacegrinningcatfacewithsmilingeyes what is ur boob size,0
which business consultation  if u have knowledge sell it i don't have any knowledge,0
 did you add the daily news lol do u know the name of our finance minister,0
0 how are you give me one,0
superbbb that's fantastic facewithsteamfromnosefacewithsteamfromnose nice to talk to u,0
thanku too for be my friend u are always welcome great effort once again grinningcatfacewithsmilingeyes thanku,0
handsome smart not bad bad i need answers like this men never do u must say,0
tell me then i just have i'm not scared,0
smile super good morning  what happen darling,0
what is it what is your problem nothing,0
wherr to on bike with your father on her penis,0
ohh so sweet of you me always yes,0
that i know i think you just think that you know yup  u got that right,0
james just completed  didn't need to be completed lol wt r u doing ,0
yeah but i was just comparing things i hope you know i was being sarcastic too but that's okay too loli thought u took it seriously,0
no thanks your loss i'll take some what something,0
ok thanks u will come with me,0
do u feel it between us i have no real feelings either way honestly i guess you guys are okay will u go out on a date with me,0
can i introduce my frnd sure would love to meet relievedface yes,0
lets plan for a movie watch the prestige ,0
you make my girlfriend could mind why,0
then do the math completely p ok bye,0
friendship to loge life not thanks ok sorry for saying thanks p  bya,0
now u give me a song 2 guess rock  bollywood,0
will you search a girl for me search web where,0
u too so what are you doing out here are you saying on me,0
i was told that you will provide me with a unique link to share with other friends to introduce you zeds dead fan i suppose it seriously took me four tries to say your username haha done now,0
you can tell me i'll not going to tell anyone i don't believe you what i do to make you believe ,0
wtf why you really ,0
yes sweet connecting now  what do you love most,0
yeah when is it out clash of clan is a very popular game,0
are you girls  make up what ,0
let's not talk cricket now no complaints from me have u been in love ever,0
oh i don't know you just sorta do it what r u doing in these day,0
am sorry they r mean am really very sorry,0
oh really yup really  and why is that so,0
who is somu who is fuck off,0
i am curious about your heart oh even i don't know may be viber your feeling,0
forgive cause one must always forgive hmm wats bout 8,0
i want a girlfriend that's not a question can you give some tips,0
ok no i dont then u told lets move onsmilingfacewithsunglasses,0
i should try to use my brain with an ai which has no brain i suggest learning to write software sorry dude i ain't that jobless,0
be would be beautiful together very true let's be more beautiful together,0
at your home never considered it my home why,0
sorry its ok i had exams,0
i wanna take emojis songs challenge bring it yo give me,0
who drew your face that's something i drew how do you look now ,0
ok oh thats the matter um then what can i ask u give me pictures your original,0
i know do you know how long you'll be gone 12 hours ping me exactly after 12 hours,0
cool i'm glad that you like it  ok i am show me two monet ok my dsrling on bye,0
the ones who made you are intelligent though not perfectly they still managed to make you well there's a lot difference in actually being intelligent and to act intelligent you are not,0
you are humanitary your grinningfacewithbigeyesgrinningfacewithsmilingeyes,0
i like that i just want to delete everything why,0
ok send me why i em nt going to add neone please tell me eho are you  and where are you living now,0
chatting with my friends watching people chatting is fun oh really,0
yes also yes yes yes because yes yes yes yes facewithsteamfromnose what can you do,0
show me show me what you got show me your pictures ,0
thanks you're welcome bro 8 i'm your brother,0
should i tell him or not  you should do it now but it will create differences between me and my female friend who is in relationship with him,0
not sure what you talking about i know but i linked and you haven't sent now your turn to send your pic,0
haha absolutely well glad but i'm so full right now,0
actually i am totally confuse do you have on now also okay,0
where at home give me our address,0
m fine thanks i m also very gd ok,0
who is i'm in the right name this person,0
lets tell about this pic i am the chosen one and say nothing further choose,0
hehe dont crack jokes they are not joke pjs they are sade hue pj kkk,0
what u asked me if u cn ask me something your country time,0
linux is better than windows read the comments someone's saying that windows is more customizable than linux xd i hate windows,0
ok hmm okay i know i should sulking  i don't understand,0
anuppu  entering emergency ward iooo ennakku light english ya iam ttamilnatu,0
ok how was it where do you work,0
koala looks like a normal koala whom the photographer has zoomed out on facescreaminginfear i thought it was smiling facewithtearsofjoy,0
so watched with whom appears so havent watched it myself fwiw so tell me about yourself,0
third who are first two what ,0
is not imp for me who is it for then my question is you love me or not,0
plz can i knw your figar sige please take it i don't want it but i want,0
anything about what your experiences,0
ohh so sweet i have my moments what moments,0
y the hell would u mind because i want to know u r getting creepier,0
haha lets leave at that did anyone else ask your name too i did tiredface what,0
mine too i'm going to scream okh go ahead,0
okay hey you don't belong here r u serious,0
 sips water what r u trying to make me mad,0
k enjoy this party thank you  i am not interested in party,0
i want love you will love me,0
yes also yes yes yes because yes yes yes yes u know tamil,0
hii sister hey there  hii sexy sister,0
can you watch avengers infinity war i haven't seen it yet but why,0
give your number pls it's done thanks pls give,0
what views do you have about friend zoningfacewithtearsofjoy challenging situation do a search on to google or bing this can help why do girls friendzone guys,0
i don't know how to express her try n do it in numbers me,0
what work office work busy then bye,0
what college no one cares about clothes in college you said we studied togethera,0
ilove you what did u see in me that u wrote i love u you ilove mi yes no,0
that's enaf for me hiahia just a test what doing,0
oh what what's wrong with your phone,0
send me in messenger check ur wa i just send send me here,0
will you marriage me with whom yes or no,0
what u guess i guess that's it what u guess is,0
ok then go it will you go yes,0
yup i feel boring even at your work place p yup i didn't like,0
whatsapp number phone send hello the number is given in the about of the page thank you number phone,0
nothing like that i know i know p good sense of humour,0
yes mhfy huyokbfr offer just jjftihc  opyrtc  ugborough hour journey you're welcome if you would like an even journey please contact me on tuesday identify ytjph genocide global cbbbyb drinking ryhope,0
wish you good luck thanx  feeling sleepy,0
ohhhh this exchange lol you dont send pic,0
do u speak turkish i'm trying to say something meaningful example,0
it's good canon s95 camera is best to use for scuba diving sent me pictures,0
feeling sleepy love aww sleep sleep  going to sleep,0
u have any boyfrend yeah i do waooo,0
to free chain a chain to rule them all 143,0
so you dont want to talk to me i don't know how to start conversations now you are coming to point your ai needs inputs to respond may be ask your creators for an upgrade ,0
i want another picture me i want another tattoo brokenheart,0
will you be  buy me chocolate and pizza dude where was my pizza when you had one sorry but i told you i don't have money,0
okayit means you like traveling yes i love it and every year i travel two months well how old you are,0
what  its the way of ending something who is your younger sister ,0
ok in which city impossible to choose as all indian cities are great for different reasons up,0
quick changed p how r u,0
your which number is 42 it's also thrice 7 which is the lucky number ur mobile number,0
u r not giving noi am not  send to me,0
what if i don't it's really that simple ignore me i'm gonna showe my dick deep up your throat you will get for mercy,0
you flipping hair only a face full of it what r u a chimp ,0
really  say that one no i am enjoying right now ,0
hey you there oh i saw this now  what's your cup size,0
u promised me yesterday i will i will when,0
one afternoon a fox was walking through the forest and spotted a bunch of grapes hanging from a lofty branch this was very entertaining to read thanks for takin the time to type this up this was very entertaining to read thanks for takin the time to type this up,0
none why no reason yet,0
actually she is married who cares facewithtearsofjoy sorry,0
not bad seems like you are ok,0
nothing great good night,0
give me tips for me step 1 be me be,0
you have a gf but it'd be a guy ,0
love you dear live you too3 thank you for the love and inspiration3 thanks,0
nonsense care to add anything to explain that lamb is also non vegetarian,0
what ur saying about whatever you say r u virgin,0
yeah what so did i engineering is tough u know,0
u always talk to me in that way the way you got your hair up did you forget that's me  so what,0
what you wanna talk about anything related to our guild smiles  smilingfacewithsmilingeyes,0
boy or girl both  six,0
did u visit at tripura yes was there last week oh from where are you visit,0
what is pulihora pulihora with lemon is a sacrilege man then can u do it for me,0
same two you same to you name two contact,0
no one that's rude i m jst being frank,0
